,center,state,distance
5144,San Bernardino,WA,1538.7999781535575
5145,San Bernardino,WI,2675.488584451144
5146,San Bernardino,WV,3320.4538683841924
5147,San Bernardino,WY,1318.47194832057
5148,Spokane,AK,2864.4561311197776
5149,Spokane,AL,3082.6934857721913
5150,Spokane,AR,2529.20469501018
5151,Spokane,AZ,1602.7972800095774
5152,Spokane,CA,1221.3508309338283
5153,Spokane,CO,1299.8904348017713
5154,Spokane,CT,3531.084277534754
5155,Spokane,DC,3376.371642111068
5156,Spokane,DE,3489.1530228592014
5157,Spokane,FL,3814.680117087983
5158,Spokane,GA,3375.9944470164805
5159,Spokane,HI,4616.004192286472
5160,Spokane,IA,2019.8288280687436
5161,Spokane,ID,451.2544197566713
5162,Spokane,IL,2358.5088894120577
5163,Spokane,IN,2645.579675797074
5164,Spokane,KS,1804.4180238628212
5165,Spokane,KY,2897.5208761960816
5166,Spokane,LA,2815.5063714736243
5167,Spokane,MA,3619.2644334872543
5168,Spokane,MD,3398.060360473797
5169,Spokane,ME,3635.3577464138784
5170,Spokane,MI,2474.874890160744
5171,Spokane,MN,1719.24579902784
5172,Spokane,MO,2338.712225764012
5173,Spokane,MS,2908.709250125562
5174,Spokane,MT,540.7302220314422
5175,Spokane,NC,3415.197793451864
5176,Spokane,ND,1231.8051450849116
5177,Spokane,NE,1546.4871894736295
5178,Spokane,NH,3568.450833997629
5179,Spokane,NJ,3511.2037666859987
5180,Spokane,NM,1745.8932997281636
5181,Spokane,NV,988.8422553169816
5182,Spokane,NY,3367.288708758352
5183,Spokane,OH,2854.3113435083255
5184,Spokane,OK,2195.386044454626
5185,Spokane,OR,494.4881196229179
5186,Spokane,PA,3243.227375231766
5187,Spokane,PR,5625.655406275518
5188,Spokane,RI,3652.454053355395
5189,Spokane,SC,3383.7736253519092
5190,Spokane,SD,1418.3944083416582
5191,Spokane,TN,2877.031350592846
5192,Spokane,TX,2288.7334203507044
5193,Spokane,UT,1058.6845448501408
5194,Spokane,VA,3339.531760014582
5195,Spokane,VT,3434.569629257135
5196,Spokane,WA,249.57225804078877
5197,Spokane,WI,2256.4205177981726
5198,Spokane,WV,3137.236645751427
5199,Spokane,WY,942.3306997435682
5200,Gilbert,AK,4465.349693734301
5201,Gilbert,AL,2323.7188812656264
5202,Gilbert,AR,1843.085354301791
5203,Gilbert,AZ,101.86071066004246
5204,Gilbert,CA,798.3528700167702
5205,Gilbert,CO,874.439315672611
5206,Gilbert,CT,3510.1861236435298
5207,Gilbert,DC,3166.789740026944
5208,Gilbert,DE,3297.3935572193823
5209,Gilbert,FL,2958.1704184825103
5210,Gilbert,GA,2697.6120061058155
5211,Gilbert,HI,4581.694843617532
5212,Gilbert,IA,1895.6878945417538
5213,Gilbert,ID,1222.1249898602325
5214,Gilbert,IL,2141.8307119101146
5215,Gilbert,IN,2452.98652127823
5216,Gilbert,KS,1348.7024380900891
5217,Gilbert,KY,2531.125505124353
5218,Gilbert,LA,1857.9414047624903
5219,Gilbert,MA,3655.1521238319497
5220,Gilbert,MD,3200.8915518029507
5221,Gilbert,ME,3832.0407684461466
5222,Gilbert,MI,2562.4765322024227
5223,Gilbert,MN,2074.734222358491
5224,Gilbert,MO,1872.0026834156242
5225,Gilbert,MS,2091.0973101341365
5226,Gilbert,MT,1511.2707411144268
5227,Gilbert,NC,3002.744688675049
5228,Gilbert,ND,1821.3644914504735
5229,Gilbert,NE,1384.8867064659007
5230,Gilbert,NH,3644.4344185146697
5231,Gilbert,NJ,3394.2486207489806
5232,Gilbert,NM,645.9525473955849
5233,Gilbert,NV,740.4856258620192
5234,Gilbert,NY,3431.400993575867
5235,Gilbert,OH,2676.074302380744
5236,Gilbert,OK,1363.0074531523649
5237,Gilbert,OR,1393.264526279529
5238,Gilbert,PA,3164.694208907815
5239,Gilbert,PR,4785.330500801666
5240,Gilbert,RI,3644.2983944913203
5241,Gilbert,SC,2829.4870431132144
5242,Gilbert,SD,1566.2476622016977
5243,Gilbert,TN,2320.1969636573426
5244,Gilbert,TX,1120.6658667277236
5245,Gilbert,UT,669.5556938338468
5246,Gilbert,VA,3025.78073909358
5247,Gilbert,VT,3577.9477691716666
5248,Gilbert,WA,1772.5370258278094
5249,Gilbert,WI,2303.057551830017
5250,Gilbert,WV,2868.693075494942
5251,Gilbert,WY,1151.6820277962036
5252,Montgomery,AK,5768.645289562833
5253,Montgomery,AL,59.833622366014026
5254,Montgomery,AR,604.6790404031427
5255,Montgomery,AZ,2316.879953079804
5256,Montgomery,CA,3066.0802745659557
5257,Montgomery,CO,1928.1072049230459
5258,Montgomery,CT,1556.2960248964403
5259,Montgomery,DC,1107.6265263532064
5260,Montgomery,DE,1213.775084929742
5261,Montgomery,FL,692.3552074114384
5262,Montgomery,GA,317.3648782421022
5263,Montgomery,HI,6961.319089720693
5264,Montgomery,IA,1218.532235858678
5265,Montgomery,ID,2792.912603689344
5266,Montgomery,IL,961.1210924465756
5267,Montgomery,IN,912.3187280143942
5268,Montgomery,KS,1328.4511283156116
5269,Montgomery,KY,635.900133658067
5270,Montgomery,LA,569.7735432866418
5271,Montgomery,MA,1723.0201592964647
5272,Montgomery,MD,1143.971957309904
5273,Montgomery,ME,2038.5432345601273
5274,Montgomery,MI,1329.7056329611191
5275,Montgomery,MN,1750.6433210570576
5276,Montgomery,MO,802.9842852349609
5277,Montgomery,MS,294.6993921751921
5278,Montgomery,MT,2605.42594490771
5279,Montgomery,NC,768.5206005070911
5280,Montgomery,ND,2098.2856925483743
5281,Montgomery,NE,1579.5452986768626
5282,Montgomery,NH,1763.0006836325006
5283,Montgomery,NJ,1365.370986541712
5284,Montgomery,NM,1761.914271749968
5285,Montgomery,NV,2811.3103634145264
5286,Montgomery,NY,1609.9749764800454
5287,Montgomery,OH,944.6924035966122
5288,Montgomery,OK,1045.6753270939605
5289,Montgomery,OR,3236.791102846745
5290,Montgomery,PA,1271.993661861281
5291,Montgomery,PR,2517.2089927212273
5292,Montgomery,RI,1664.6511527395628
5293,Montgomery,SC,504.2149091210998
5294,Montgomery,SD,1753.7296389793203
5295,Montgomery,TN,352.83168171699896
5296,Montgomery,TX,1285.9340209734148
5297,Montgomery,UT,2363.6659481053093
5298,Montgomery,VA,895.0682048282657
5299,Montgomery,VT,1801.9914069964068
5300,Montgomery,WA,3362.310588289492
5301,Montgomery,WI,1288.4491329260895
5302,Montgomery,WV,870.8973304898881
5303,Montgomery,WY,2193.494891499429
5304,Boise City,AK,3284.7889136308672
5305,Boise City,AL,2845.070927160246
5306,Boise City,AR,2288.024830250534
5307,Boise City,AZ,1149.5449942341913
5308,Boise City,CA,804.2915403743729
5309,Boise City,CO,979.5842297473752
5310,Boise City,CT,3507.59168274252
5311,Boise City,DC,3295.151778999717
5312,Boise City,DE,3416.067352250918
5313,Boise City,FL,3570.084232005111
5314,Boise City,GA,3167.6624006566644
5315,Boise City,HI,4502.887221607243
5316,Boise City,IA,1897.7112287698053
5317,Boise City,ID,130.62668734947877
5318,Boise City,IL,2233.3883640082518
5319,Boise City,IN,2542.47006699674
5320,Boise City,KS,1567.3675020280093
5321,Boise City,KY,2756.7956129583554
5322,Boise City,LA,2520.2569083153403
5323,Boise City,MA,3614.281327836389
5324,Boise City,MD,3320.942875089216
5325,Boise City,ME,3677.354983148472
5326,Boise City,MI,2445.3309990937723
5327,Boise City,MN,1723.4919569840706
5328,Boise City,MO,2143.5333361065864
5329,Boise City,MS,2650.626227528346
5330,Boise City,MT,587.3343544516728
5331,Boise City,NC,3278.9601747397587
5332,Boise City,ND,1264.683222524943
5333,Boise City,NE,1359.1919667833884
5334,Boise City,NH,3573.784612972684
5335,Boise City,NJ,3459.8182528825346
5336,Boise City,NM,1357.9595756737224
5337,Boise City,NV,532.8482721860762
5338,Boise City,NY,3363.9256165261554
5339,Boise City,OH,2764.2855727348287
5340,Boise City,OK,1899.7424162657571
5341,Boise City,OR,349.2002165924274
5342,Boise City,PA,3195.1671653052354
5343,Boise City,PR,5409.6971388588845
5344,Boise City,RI,3635.6351166772315
5345,Boise City,SC,3208.4082369206876
5346,Boise City,SD,1312.9363661578063
5347,Boise City,TN,2684.39251766078
5348,Boise City,TX,1926.151287663981
5349,Boise City,UT,639.9678345712613
5350,Boise City,VA,3228.228441038076
5351,Boise City,VT,3456.0814134670823
5352,Boise City,WA,579.8347793174765
5353,Boise City,WI,2202.3686433720186
5354,Boise City,WV,3032.160480998516
5355,Boise City,WY,726.9909044992329
5356,Richmond,AK,3567.058039381968
5357,Richmond,AL,3268.997761837783
5358,Richmond,AR,2735.0457482731586
5359,Richmond,AZ,1101.211565471812
5360,Richmond,CA,289.31193120101096
5361,Richmond,CO,1447.9852743428262
5362,Richmond,CT,4181.452238363159
5363,Richmond,DC,3915.9794431585815
5364,Richmond,DE,4042.9227189944604
5365,Richmond,FL,3954.8688248605495
5366,Richmond,GA,3626.533474798138
5367,Richmond,HI,3784.699857233603
5368,Richmond,IA,2525.1395054238574
5369,Richmond,ID,932.0069333831499
5370,Richmond,IL,2840.534701237393
5371,Richmond,IN,3161.132883976694
5372,Richmond,KS,2078.6955818935276
5373,Richmond,KY,3324.507005721326
5374,Richmond,LA,2853.8130107756156
5375,Richmond,MA,4302.873841686492
5376,Richmond,MD,3945.57492070789
5377,Richmond,ME,4402.490006660993
5378,Richmond,MI,3136.628635006513
5379,Richmond,MN,2462.1792079922575
5380,Richmond,MO,2668.7465433380953
5381,Richmond,MS,3048.17823897726
5382,Richmond,MT,1395.450494634387
5383,Richmond,NC,3835.9331571353646
5384,Richmond,ND,2036.4818360957129
5385,Richmond,NE,1957.5663541129531
5386,Richmond,NH,4271.676607774629
5387,Richmond,NJ,4108.0235137490145
5388,Richmond,NM,1583.3629303806467
5389,Richmond,NV,525.6110934766033
5390,Richmond,NY,4057.71380856165
5391,Richmond,OH,3389.6091297017715
5392,Richmond,OK,2278.552363481952
5393,Richmond,OR,667.421132971244
5394,Richmond,PA,3851.880749281122
5395,Richmond,PR,5803.076950675748
5396,Richmond,RI,4313.492316607226
5397,Richmond,SC,3715.026620708313
5398,Richmond,SD,1996.0220718107819
5399,Richmond,TN,3185.650547894735
5400,Richmond,TX,2147.464869270669
5401,Richmond,UT,990.0583637260646
5402,Richmond,VA,3816.9304095958487
5403,Richmond,VT,4168.5552148607285
5404,Richmond,WA,1096.751155651345
5405,Richmond,WI,2880.5972748255112
5406,Richmond,WV,3633.2997241991948
5407,Richmond,WY,1393.9338085696675
5408,Des Moines,AK,4554.909609941112
5409,Des Moines,AL,1187.669743070718
5410,Des Moines,AR,724.3675200363188
5411,Des Moines,AZ,1746.312156200594
5412,Des Moines,CA,2282.9246421281873
5413,Des Moines,CO,1053.558673840374
5414,Des Moines,CT,1707.6748115246296
5415,Des Moines,DC,1439.4738330690489
5416,Des Moines,DE,1564.2865294354249
5417,Des Moines,FL,1896.3791741933205
5418,Des Moines,GA,1413.3251895392802
5419,Des Moines,HI,6262.6417195641525
5420,Des Moines,IA,54.794622955508835
5421,Des Moines,ID,1744.6832204762457
5422,Des Moines,IL,369.3682969149406
5423,Des Moines,IN,682.8809300964726
5424,Des Moines,KS,502.11602173068724
5425,Des Moines,KY,901.7383189739187
5426,Des Moines,LA,1153.7379622923347
5427,Des Moines,MA,1839.4385576343757
5428,Des Moines,MD,1467.5212950103182
5429,Des Moines,ME,1991.8900434417712
5430,Des Moines,MI,721.0340264921305
5431,Des Moines,MN,579.1823673666559
5432,Des Moines,MO,428.95577293476885
5433,Des Moines,MS,1089.5377751138385
5434,Des Moines,MT,1458.3124670925017
5435,Des Moines,NC,1422.3590858928437
5436,Des Moines,ND,885.4335176726377
5437,Des Moines,NE,524.4922418194983
5438,Des Moines,NH,1818.9329097165296
5439,Des Moines,NJ,1626.1087632728172
5440,Des Moines,NM,1237.095951088372
5441,Des Moines,NV,1960.193753634401
5442,Des Moines,NY,1603.9367494831772
5443,Des Moines,OH,909.5972553220188
5444,Des Moines,OK,789.5966698993982
5445,Des Moines,OR,2211.539313355296
5446,Des Moines,PA,1372.0633893953034
5447,Des Moines,PR,3646.1440996597435
5448,Des Moines,RI,1841.2367881098987
5449,Des Moines,SC,1391.6175864903594
5450,Des Moines,SD,578.9284298331625
5451,Des Moines,TN,909.4322744786757
5452,Des Moines,TX,1203.7713242781506
5453,Des Moines,UT,1500.9225624559228
5454,Des Moines,VA,1364.204193244301
5455,Des Moines,VT,1740.3198249644395
5456,Des Moines,WA,2244.516949680333
5457,Des Moines,WI,465.63116636323315
5458,Des Moines,WV,1168.7904711963974
5459,Des Moines,WY,1138.063398957884
5460,Modesto,AK,3648.9881415048703
5461,Modesto,AL,3150.0842736143327
5462,Modesto,AR,2618.123805508902
5463,Modesto,AZ,978.854967621178
5464,Modesto,CA,170.41233352277004
5465,Modesto,CO,1339.3741741720655
5466,Modesto,CT,4082.661745158519
5467,Modesto,DC,3810.603084149407
5468,Modesto,DE,3938.058570180109
5469,Modesto,FL,3833.9132536684006
5470,Modesto,GA,3508.8318107747505
5471,Modesto,HI,3883.4659681536596
5472,Modesto,IA,2423.8750951154793
5473,Modesto,ID,884.5684609700634
5474,Modesto,IL,2735.866041954108
5475,Modesto,IN,3056.9159653922193
5476,Modesto,KS,1968.2114721611094
5477,Modesto,KY,3214.7745850904307
5478,Modesto,LA,2732.341990910374
5479,Modesto,MA,4206.258443020853
5480,Modesto,MD,3840.592011387549
5481,Modesto,ME,4312.641222759102
5482,Modesto,MI,3042.549659603686
5483,Modesto,MN,2379.581927304565
5484,Modesto,MO,2557.0404806093725
5485,Modesto,MS,2928.477005991959
5486,Modesto,MT,1345.4183349652185
5487,Modesto,NC,3724.4392168955624
5488,Modesto,ND,1964.8392016874704
5489,Modesto,NE,1855.9204071167421
5490,Modesto,NH,4176.693719686972
5491,Modesto,NJ,4005.7158494922182
5492,Modesto,NM,1461.6843638415412
5493,Modesto,NV,419.567382479156
5494,Modesto,NY,3962.3142942725585
5495,Modesto,OH,3285.6680891717847
5496,Modesto,OK,2159.5323333647093
5497,Modesto,OR,683.1104442871497
5498,Modesto,PA,3751.1008483616984
5499,Modesto,PR,5681.599190867645
5500,Modesto,RI,4215.139041139023
5501,Modesto,SC,3599.9766053721823
5502,Modesto,SD,1905.2770389653574
5503,Modesto,TN,3071.0533814608525
5504,Modesto,TX,2024.772589074471
5505,Modesto,UT,882.198527759636
5506,Modesto,VA,3708.3201766795955
5507,Modesto,VT,4076.416457912602
5508,Modesto,WA,1121.0009870041993
5509,Modesto,WI,2785.0924424232535
5510,Modesto,WV,3526.2317001767897
5511,Modesto,WY,1307.3394908779223
5512,Fayetteville,AK,5029.726215313881
5513,Fayetteville,AL,788.0283950265074
5514,Fayetteville,AR,232.40839591111882
5515,Fayetteville,AZ,1558.347242955039
5516,Fayetteville,CA,2259.3257328355794
5517,Fayetteville,CO,1092.3108592609863
5518,Fayetteville,CT,1924.5268312394207
5519,Fayetteville,DC,1545.0257657030315
5520,Fayetteville,DE,1675.0353470396824
5521,Fayetteville,FL,1514.8178811873283
5522,Fayetteville,GA,1124.8912745023106
5523,Fayetteville,HI,6205.979732424183
5524,Fayetteville,IA,651.2382301978248
5525,Fayetteville,ID,1959.59715391552
5526,Fayetteville,IL,655.579716349443
5527,Fayetteville,IN,898.3506815677197
5528,Fayetteville,KS,502.05100040298095
5529,Fayetteville,KY,902.4688417778491
5530,Fayetteville,LA,567.1520023572583
5531,Fayetteville,MA,2081.2131553295717
5532,Fayetteville,MD,1580.5436636985673
5533,Fayetteville,ME,2313.1259268319322
5534,Fayetteville,MI,1168.9056285999209
5535,Fayetteville,MN,1184.5281495983768
5536,Fayetteville,MO,295.4138884544334
5537,Fayetteville,MS,602.3121271329509
5538,Fayetteville,MT,1802.1343527407348
5539,Fayetteville,NC,1366.1935980899707
5540,Fayetteville,ND,1394.5378014428782
5541,Fayetteville,NE,781.007604049671
5542,Fayetteville,NH,2086.338088516679
5543,Fayetteville,NJ,1785.4976773761057
5544,Fayetteville,NM,992.6062716239128
5545,Fayetteville,NV,1987.5463169772393
5546,Fayetteville,NY,1883.6990447096439
5547,Fayetteville,OH,1096.177390636652
5548,Fayetteville,OK,290.4537185555938
5549,Fayetteville,OR,2400.5815751715845
5550,Fayetteville,PA,1580.34936077328
5551,Fayetteville,PR,3353.3548300907783
5552,Fayetteville,RI,2055.950755172224
5553,Fayetteville,SC,1212.2259451967032
5554,Fayetteville,SD,1003.7988418341279
5555,Fayetteville,TN,688.2783532792777
5556,Fayetteville,TX,698.1428836297722
5557,Fayetteville,UT,1533.3487138405903
5558,Fayetteville,VA,1391.574438952062
5559,Fayetteville,VT,2054.0591210768484
5560,Fayetteville,WA,2539.090351886096
5561,Fayetteville,WI,971.4788482147245
5562,Fayetteville,WV,1245.7038570766817
5563,Fayetteville,WY,1367.2570473381122
5564,Shreveport,AK,5386.167025934665
5565,Shreveport,AL,648.7343973502465
5566,Shreveport,AR,353.55684022493386
5567,Shreveport,AZ,1619.3467857623393
5568,Shreveport,CA,2390.220464721339
5569,Shreveport,CO,1334.1540914723803
5570,Shreveport,CT,2095.1324937018585
5571,Shreveport,DC,1673.6019407697738
5572,Shreveport,DE,1797.2937061837474
5573,Shreveport,FL,1297.1223858794006
5574,Shreveport,GA,1025.5729308527104
5575,Shreveport,HI,6255.070246412743
5576,Shreveport,IA,1046.2594109900176
5577,Shreveport,ID,2229.513900557282
5578,Shreveport,IL,987.6544293111353
5579,Shreveport,IN,1157.9416990185684
5580,Shreveport,KS,840.6106900580133
5581,Shreveport,KY,1052.0017678454221
5582,Shreveport,LA,206.85399732510697
5583,Shreveport,MA,2259.59362246654
5584,Shreveport,MD,1710.8437934754315
5585,Shreveport,ME,2529.911224023003
5586,Shreveport,MI,1495.4719399775213
5587,Shreveport,MN,1585.338997477943
5588,Shreveport,MO,635.5095410069698
5589,Shreveport,MS,413.84683364598976
5590,Shreveport,MT,2131.2985002598316
5591,Shreveport,NC,1409.8302225404027
5592,Shreveport,ND,1782.351478808885
5593,Shreveport,NE,1138.85704369763
5594,Shreveport,NH,2279.370554862492
5595,Shreveport,NJ,1929.7754319904939
5596,Shreveport,NM,1077.1996262461807
5597,Shreveport,NV,2159.52377748163
5598,Shreveport,NY,2091.9109994648747
5599,Shreveport,OH,1313.9174826326434
5600,Shreveport,OK,415.56269500334145
5601,Shreveport,OR,2645.14634736375
5602,Shreveport,PA,1765.2463391207932
5603,Shreveport,PR,3146.473153209913
5604,Shreveport,RI,2219.5199598787394
5605,Shreveport,SC,1187.4894719649324
5606,Shreveport,SD,1383.1779853245052
5607,Shreveport,TN,747.3426489149255
5608,Shreveport,TX,578.135907019702
5609,Shreveport,UT,1733.0069030380016
5610,Shreveport,VA,1486.3032315607784
5611,Shreveport,VT,2274.6639380154948
5612,Shreveport,WA,2831.589440957086
5613,Shreveport,WI,1330.0693574716936
5614,Shreveport,WV,1385.956079762834
5615,Shreveport,WY,1669.1755665566473
5616,Akron,AK,5198.262290280526
5617,Akron,AL,1084.1268796357137
5618,Akron,AR,1113.483280730564
5619,Akron,AZ,2711.824252602608
5620,Akron,CA,3294.3198129220395
5621,Akron,CO,2062.4193244794233
5622,Akron,CT,708.0341390347262
5623,Akron,DC,452.9157291222062
5624,Akron,DE,565.5696841621123
5625,Akron,FL,1488.1748565187952
5626,Akron,GA,997.8452748913271
5627,Akron,HI,7275.4707718909085
5628,Akron,IA,970.1507077116958
5629,Akron,ID,2728.8192836419116
5630,Akron,IL,665.7574725775822
5631,Akron,IN,349.20374109833745
5632,Akron,KS,1463.1949193859364
5633,Akron,KY,430.5224417392028
5634,Akron,LA,1448.4251977891422
5635,Akron,MA,855.6647712917454
5636,Akron,MD,473.6142322556929
5637,Akron,ME,1084.5265374172438
5638,Akron,MI,490.69642042790593
5639,Akron,MN,1227.4208745059568
5640,Akron,MO,950.8544513274124
5641,Akron,MS,1195.8001717637112
5642,Akron,MT,2386.9181804423943
5643,Akron,NC,629.6671696885986
5644,Akron,ND,1706.1715132401791
5645,Akron,NE,1537.4657217149665
5646,Akron,NH,854.8029580907746
5647,Akron,NJ,613.0123918593486
5648,Akron,NM,2164.7837658759227
5649,Akron,NV,2973.3481508171085
5650,Akron,NY,651.4644960906923
5651,Akron,OH,138.2145504573026
5652,Akron,OK,1520.901832192794
5653,Akron,OR,3195.726008705219
5654,Akron,PA,363.5251104169496
5655,Akron,PR,2907.484885288624
5656,Akron,RI,842.2176883013552
5657,Akron,SC,804.6163663925614
5658,Akron,SD,1540.4793756649392
5659,Akron,TN,759.3258984950509
5660,Akron,TX,1925.8069902097916
5661,Akron,UT,2513.3263758037624
5662,Akron,VA,474.5143966568549
5663,Akron,VT,826.5900538044441
5664,Akron,WA,3173.867450104727
5665,Akron,WI,668.7817066717373
5666,Akron,WV,290.3677159990575
5667,Akron,WY,2135.3305786328324
5668,Tacoma,AK,2674.3633289462564
5669,Tacoma,AL,3425.6847617878257
5670,Tacoma,AR,2869.2297251764144
5671,Tacoma,AZ,1748.0087793559348
5672,Tacoma,CA,1188.9567874853676
5673,Tacoma,CO,1593.3075912986394
5674,Tacoma,CT,3913.9395887740848
5675,Tacoma,DC,3756.629212513729
5676,Tacoma,DE,3870.189813151202
5677,Tacoma,FL,4156.230638177438
5678,Tacoma,GA,3730.176919357255
5679,Tacoma,HI,4265.999051597496
5680,Tacoma,IA,2391.7452162659833
5681,Tacoma,ID,696.5403414149531
5682,Tacoma,IL,2731.0370746053895
5683,Tacoma,IN,3022.3304636092007
5684,Tacoma,KS,2142.5932157311413
5685,Tacoma,KY,3268.4026167213933
5686,Tacoma,LA,3130.779385241604
5687,Tacoma,MA,4001.723264080993
5688,Tacoma,MD,3778.7010937834384
5689,Tacoma,ME,4014.2549801115842
5690,Tacoma,MI,2857.505365151821
5691,Tacoma,MN,2102.100677243441
5692,Tacoma,MO,2694.233735219316
5693,Tacoma,MS,3242.691049927522
5694,Tacoma,MT,918.5770400271801
5695,Tacoma,NC,3787.846925242629
5696,Tacoma,ND,1614.666243242174
